countrycode,countryname,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014
MEA,Middle East & North Africa (all income levels),49.3719787349934,49.3656261785059,49.3612846577667,49.3586375250755,49.357232505578395,49.35650547615281,49.3560941352254,49.3555328962965,49.3536917833119,49.349585811263196,49.34239644284511,49.333094654191505,49.3216124678642,49.305252717846614,49.2803777613004,49.2456891910589,49.1998235318717,49.146066546231786,49.0929167817749,49.050757558678995,49.0253661013713,49.0183559610904,49.025352757273595,49.0385046988435,49.047859605159395,49.0481299093369,49.038266667011214,49.021166051403206,48.999241950376394,48.9754347147146,48.9562914707164,48.9321656279547,48.9331193587277,48.9182468138529,48.9129000282483,48.875917630480096,48.891065423443784,48.9165395385779,48.9420450881481,48.9549752677452,48.9469900353246,48.9165305955645,48.8678397225993,48.806305621437396,48.7395412649821,48.67335634095549,48.60896385011071,48.5463966892562,48.48852791551129,48.438374760225,48.3972011006955,48.366921281717204,48.3463003511121,48.334846624705,48.33199905050471
MEX,Mexico,50.1820710233118,50.175552826722296,50.1695023246237,50.1637248365994,50.1579837236119,50.1521736270731,50.14622059931421,50.1402954398495,50.134803922320614,50.130246781402505,50.12692231205161,50.1251751061862,50.12482578220581,50.1251017725723,50.1250395685465,50.1241868256252,50.1220974030266,50.1194369819969,50.1180776617704,50.120350517863905,50.1275865531616,50.140296631997096,50.1573806416015,50.176618825822494,50.19513290926021,50.2110604263747,50.2235922851291,50.2335435125862,50.24260745632071,50.2530921831888,50.2663469074028,50.2826489886202,50.300833094649,50.3190634419757,50.334977041270506,50.346994172616796,50.3548938774326,50.359238740138295,50.360301331599295,50.3585665042274,50.3544781617956,50.3480871269577,50.33957310374121,50.329673697668504,50.3193201134233,50.309254192057196,50.2997440620508,50.290864257389295,50.282882073494605,50.27600249185871,50.2703259522946,50.2659832835004,50.262913056563704,50.26077518648379,50.259104631063096
MIC,Middle income,49.19693242056941,49.2054748702375,49.209314998198,49.2096233500418,49.210163910709,49.2107082578067,49.21073674734839,49.2113203697982,49.2114378483533,49.210534287943204,49.2083819074689,49.2055511104031,49.202674421442794,49.1993755284885,49.196374620174105,49.1940716239194,49.192210173996,49.1907250174924,49.1898793246074,49.1902366089966,49.192250856707,49.196050068144906,49.200720176252396,49.20564049783461,49.2094586774582,49.210965067317886,49.2098396582192,49.206603153431,49.202370173122794,49.198618261725905,49.195842817020704,49.194328755882104,49.194123361772,49.1947526379257,49.195512276047495,49.196336944871796,49.197710711358496,49.199501526532,49.2010899187533,49.201664981566104,49.200155009263,49.1960632435273,49.190277127708704,49.183940157257204,49.17812523151149,49.1733595567346,49.169964674563396,49.167586932910396,49.1662707684167,49.1658689009342,49.1657055801931,49.1664893397106,49.1671268574313,49.1681011834206,49.170109857323396
MKD,"Macedonia, FYR",49.392005180484,49.3851701949985,49.380887365308894,49.3766822084145,49.3698789721523,49.358717535546205,49.342470037959,49.3222261669698,49.300556505287894,49.2808602353163,49.2653989602498,49.2547678245498,49.2483563671754,49.24595646344029,49.2469996833661,49.2511130005452,49.258033451763104,49.268098200606396,49.2820155861973,49.30078971240089,49.324964114845,49.354939233406,49.38997130420101,49.4285897446334,49.4685849380138,49.508259266062794,49.54684693882171,49.584530036583004,49.621986008303296,49.6603375717363,49.700409823131295,49.742866080148495,49.7870293515586,49.8308840443702,49.871150950967795,49.9052491267153,49.9315478758905,49.950821212128886,49.966032369035595,49.98144408066171,50.0001242513237,50.0231748850531,50.04948967469901,50.07699213460939,50.102529184024704,50.1238928696251,50.140524487991705,50.153332290157,50.1632878663881,50.1719348007693,50.1803928641907,50.1889260211589,50.197219309225,50.205279214954786,50.212971996386614
MLI,Mali,49.4491928727347,49.505915430398396,49.564339483131505,49.6230436170465,49.680036222588704,49.7337965353234,49.784336336306495,49.8319020826126,49.87551969144939,49.914073590812905,49.9470250929435,49.9737944972415,49.995225669662894,50.0139381911553,50.033281771058206,50.0555051960145,50.081819762470296,50.1114107987358,50.142032604701996,50.1705458805002,50.1950670827383,50.213364147607095,50.2268072388244,50.241044699834006,50.263391648295,50.2977888737216,50.3466337580538,50.4054784869106,50.46315108796311,50.504738471505604,50.5203974263373,50.5073633789065,50.470890069114894,50.419029882333,50.3623659470856,50.30792033269979,50.257129424217304,50.2080841856806,50.159983578466,50.1112928166257,50.061211598593104,50.010653920405396,49.9607310984877,49.911277872442504,49.862014450346,49.8130558020784,49.7640485585888,49.715885181332105,49.67108082362571,49.632500179488105,49.6015635229665,49.578611065907495,49.561965979724995,49.5485712264098,49.5346781129042
MLT,Malta,51.615790887118386,51.61789144760061,51.6423104809474,51.67916066253261,51.7120001041026,51.728541010803006,51.72666747446429,51.7117501353324,51.6882639221842,51.6624452613493,51.6395435163954,51.6201165012839,51.60209939314421,51.5857995140767,51.569912272969205,51.553818795371896,51.5388196348213,51.5246183236744,51.5057986386497,51.475940791903604,51.430768557477705,51.3683969588429,51.292387590877,51.21039058413779,51.133021710023,51.0672443756133,51.0152699881279,50.974557874323395,50.9409249323612,50.9085903083701,50.8736122707734,50.8352524135857,50.7956037650486,50.7552523247995,50.7157137361774,50.6776479560462,50.640291792018296,50.6033702140242,50.570651889253206,50.546842300923096,50.534376775659894,50.535416607803796,50.5476188041355,50.5622725074452,50.5679026105282,50.557046946063096,50.5266421933922,50.4805545356211,50.42569735624721,50.37206178643379,50.3266482876447,50.2911308337862,50.26299579399221,50.240553621261796,50.22060073302161
MMR,Myanmar,51.073342869897786,51.1105113772707,51.144872584777495,51.17492761453361,51.1985579922052,51.2145703149065,51.2229169561354,51.22490644222711,51.222387995504505,51.217659569804,51.212313017960504,51.206944887904605,51.2013115973261,51.1950830282804,51.1876811000044,51.178802266989614,51.168486570832,51.1572111603185,51.14561797806089,51.134488573186104,51.1243086663703,51.11533598997301,51.107335435188205,51.0997053468256,51.0916423432244,51.082649349353,51.073083005656606,51.06335352137361,51.0531998440133,51.042294114000796,51.0306956344192,51.017540633308,51.0036205318987,50.99247379452479,50.9886795180222,50.9949770448752,51.01274234234489,51.039760749473714,51.0708695622446,51.0992513775523,51.1203688726053,51.1325433206841,51.13750985008161,51.1383432578617,51.1395323748777,51.144061991444396,51.1529005169022,51.164500613367395,51.1763118350407,51.184720182948205,51.18731244205711,51.183379638004205,51.1742204000655,51.1618894134661,51.14927610579001
MNA,Middle East & North Africa (developing only),49.38409913699861,49.382854797516096,49.3857730860788,49.3911897042084,49.3969728335564,49.4016798453096,49.4048258730566,49.40675438927521,49.4079578788766,49.4092028476771,49.4108871795232,49.41391227335861,49.417943250728996,49.4206231945222,49.418980857591,49.411640516280784,49.397162981312896,49.37783686071239,49.360143340088214,49.3520584251849,49.3580346553455,49.3792696924335,49.4117664270634,49.4485748269997,49.481021045220004,49.50391085814611,49.5163253736378,49.52076144267429,49.5193617916371,49.5149341927925,49.5087766681516,49.4999804466175,49.491438413343296,49.484034028924206,49.4809356962668,49.4836303097291,49.4939440183023,49.5103857204334,49.5270406664902,49.5363360806415,49.533838413364286,49.517115551502286,49.4899015561979,49.4611638304258,49.4427173272035,49.4419817015396,49.461234713831104,49.4960385089015,49.538725488124285,49.5789584644018,49.6097706385673,49.629720972413104,49.640930657801114,49.6456797805933,49.6480497935623
MNE,Montenegro,51.3134570879905,51.2035059261876,51.0896434821506,50.988066385770296,50.9180310520508,50.890289707108295,50.910361128956396,50.9708920966969,51.0530748184222,51.1276419203909,51.1717404564583,51.1761093991197,51.148223102781714,51.10085464999521,51.05284053797421,51.016306367746715,50.9926412858836,50.976553865632496,50.9641056586827,50.9495558767412,50.9287048755499,50.903794353816394,50.8760348902248,50.8396852880106,50.78704303836521,50.714075155005396,50.6166069339685,50.499192601767795,50.3779694994765,50.275763530943614,50.2091873320119,50.1850609751146,50.1979992676295,50.237940958324394,50.2897975771181,50.3422708993174,50.3921277529627,50.441772135517795,50.492448580904295,50.5470833340113,50.60670809721021,50.672087065565,50.739556966667394,50.8003945813433,50.8434471147283,50.8615500925552,50.85090256566399,50.815400134498994,50.7648368670733,50.7131927778762,50.6707913150854,50.6407344327137,50.6204877986228,50.607702257911704,50.597960632792386
MNG,Mongolia,50.8278266985099,50.824288826895284,50.815066921908596,50.802632045994606,50.7901689782479,50.7797222535847,50.77160602126389,50.7650960717226,50.7593355358427,50.7536147182488,50.747209352335204,50.7401774725162,50.7328611474133,50.7255753038886,50.718599466221,50.7122630351772,50.7064729611109,50.70112123066521,50.6961122458395,50.691463416856394,50.687076754445705,50.68247149229961,50.6775224767357,50.672685338810794,50.6685685914124,50.6653623916103,50.6630282379646,50.6606109637076,50.6561178648199,50.64731252504661,50.6324900590391,50.612781344683285,50.5885431106491,50.5568653996723,50.5141646879296,50.459130788959996,50.3897355185747,50.3096724142803,50.2304732406516,50.1670969819015,50.129513255400106,50.121480545962,50.138714787745286,50.1730426136421,50.212667441313705,50.2491443517319,50.280517681564596,50.308858150492,50.3347193141638,50.359608206858596,50.38454917079449,50.4090140387681,50.432230581849296,50.4547117454202,50.4772548336335
MOZ,Mozambique,51.143971970611496,51.1416288012099,51.1385112385626,51.134880068449796,51.1310489456123,51.12721878667461,51.1237362469205,51.1205303691088,51.1169447804115,51.1121198415974,51.105648214148104,51.097737884572105,51.089165188409204,51.0808548424955,51.0739662880343,51.0694666025949,51.06982735984071,51.0756087875295,51.084164163524,51.0920421129929,51.0983272230213,51.098171583974114,51.0956401060625,51.1079976680247,51.15718401784039,51.2563399690239,51.4133536283669,51.6194768185939,51.8484626019627,52.05835013219979,52.2148529936238,52.304744081441704,52.3374880588105,52.328271276216,52.2988869734002,52.263785669430504,52.2251688631196,52.1795547130736,52.12744124745,52.0686544091825,52.003888847764905,51.934491240242004,51.8627257675768,51.791234019867794,51.7227050669929,51.65872283931461,51.59991369895661,51.545662391567404,51.4946444352124,51.445078541083,51.3957736989194,51.3467784464763,51.2984414365905,51.250367436198395,51.202129931369
MRT,Mauritania,50.4678560192037,50.426789157438094,50.3900252097513,50.3572596136383,50.3283022705153,50.3029118230334,50.280757036051206,50.261573623115396,50.2455734939359,50.23301875801,50.223777708920096,50.217803870847796,50.2144654129362,50.212507347434595,50.2103807461524,50.2071593987147,50.20246556111261,50.1967504036953,50.1905203691125,50.184765204979,50.1800095822591,50.17613875717811,50.17275027550161,50.1697704478541,50.167137872307215,50.164614526941904,50.1620318864653,50.1590581100873,50.1552519517388,50.1501368805457,50.143279643616886,50.134805087702595,50.1245181637659,50.1115929018287,50.095004069712296,50.0742941413885,50.0498173916987,50.0223327146404,49.9924944021566,49.96106176653339,49.928874933107004,49.895869911768294,49.8627573602822,49.8315452454478,49.8046254309301,49.783249479167786,49.767811455621995,49.7572473511133,49.749571832556704,49.7422990256507,49.7337806983349,49.7236793556509,49.7126209304733,49.7012149713222,49.690285606323
MUS,Mauritius,50.1376467183719,50.1124373200598,50.085564085710104,50.056940702217595,50.0263637104884,49.9950218044963,49.9586774711652,49.9208055281946,49.897577267534196,49.9097108779941,49.968721527212296,50.0795616960457,50.2307023605198,50.3976661315136,50.5478991979325,50.658927066334286,50.725417509256495,50.75445206407721,50.7521699259986,50.728699845788405,50.6916926491352,50.641827195887394,50.5786285633387,50.5075478783327,50.4351848083827,50.366473281661214,50.3038275033764,50.247870507438094,50.1999498679213,50.160866421573296,50.131503553958105,50.111611843490714,50.101758332271395,50.1036775963546,50.1193745848816,50.1493785639103,50.194798541791286,50.2527862810048,50.314943601925,50.3704989124489,50.4119756012566,50.437287993634605,50.4489026408338,50.45013901960171,50.445989793022896,50.4406688674196,50.434058746581,50.425994548243,50.4202298360356,50.42141543452129,50.4325089687015,50.45523502321061,50.4883834590948,50.5284276172085,50.570131494828395
MWI,Malawi,51.5878499001272,51.564635116669294,51.5442691185284,51.52562262985379,51.507282592021504,51.4881932056728,51.4679909151513,51.44662862361049,51.4238797583159,51.3995900506104,51.373676917827,51.346196507153216,51.317102401468105,51.2862174873385,51.2533217353823,51.218406232145604,51.182060552108,51.1448903192515,51.1069419355727,51.0680867845882,51.0284469575587,50.98616417884028,50.94191148674089,50.901282732981215,50.8718935740114,50.8576551546116,50.860973092646205,50.8757863985426,50.8892531697812,50.887779331579296,50.8643534625047,50.8158775135751,50.7462419902761,50.664713613164395,50.58669829723829,50.5247784442988,50.484177357182396,50.4606389932733,50.4469991822828,50.4328721696758,50.41160594395001,50.3817148609307,50.34647919271379,50.309872001731,50.2773699190288,50.2523563588704,50.23545300652061,50.22434919398089,50.2159094594903,50.2061545436071,50.1925615362783,50.1748067701363,50.15405304667971,50.1312651921301,50.1077761445125
MYS,Malaysia,49.146235590722895,49.1627071967071,49.1778022330753,49.194949310759,49.217965506541006,49.2489172169403,49.2883769350138,49.3345279630377,49.38408579824139,49.432748762798795,49.477358943383706,49.5176120216654,49.5538163782452,49.5845160332074,49.60824651399101,49.6242785975255,49.631097041942795,49.62940151872729,49.6231607467696,49.61744784101629,49.61502454253329,49.618687268129996,49.62575596044579,49.627586994177506,49.613323725529604,49.5772483973322,49.5175217348394,49.4406920705241,49.359209423630894,49.2882671006328,49.2371546865079,49.209755190251514,49.2015339994897,49.2032490925985,49.202687004924094,49.1928637813725,49.17197927969211,49.1462012438025,49.125977809949,49.124524277248796,49.0715006235396,48.992322257131605,48.9171844759091,48.84476058486871,48.79392361450971,48.7312587587107,48.6721230588439,48.6159565975815,48.5660703144271,48.5180634937592,48.4742169955857,48.4550271832634,48.440189766181,48.3519065854232,48.374730374534295
NAC,North America,50.322829690643395,50.3500670835186,50.378297694082406,50.408391774963,50.4414519506746,50.4779268773014,50.51878372483629,50.5632317342289,50.60763392556721,50.6471934886193,50.6787143230253,50.700199035315286,50.713174553338796,50.7225267705752,50.7349614696214,50.7548629332394,50.7843634273989,50.8207068873915,50.85895258421571,50.89214813375111,50.915356354206494,50.9273135751894,50.929924323819,50.926666901234796,50.9222881002184,50.9200768209658,50.9210489128185,50.9234660026747,50.9249680678082,50.9216857066121,50.9117510457792,50.89468056642,50.8717402528176,50.84448074354879,50.815196906838395,50.785720270358,50.7564718467021,50.7275757752439,50.6997026415908,50.673374456942796,50.6489419499827,50.626388638972905,50.605802822406105,50.587493642568795,50.57189226929971,50.5591190399583,50.5497372369137,50.5432080111052,50.5374530511384,50.5297326316891,50.51831497606671,50.5023596965315,50.482850919609795,50.4621884301084,50.4436778115867
NAM,Namibia,50.633230713058786,50.638606017995,50.64173692579561,50.642855821468004,50.641893770752,50.638997997225104,50.6367125697542,50.635661029025,50.632825609038704,50.6240892516863,50.60841686037421,50.582798402106704,50.5521772558887,50.531038068145286,50.5366805440541,50.5785366704687,50.658458913111886,50.76779392966871,50.89282678511261,51.0155190066222,51.1227229326564,51.212919765749,51.2879959271659,51.34274409747261,51.372157936196785,51.3741648823853,51.34791746354321,51.298843957517214,51.238573517941504,51.1796790555807,51.1296431445331,51.0912920352051,51.062140241489494,51.037140585323286,51.009759451198995,50.9768385468869,50.9369049971589,50.8945183343126,50.859375,50.8430965046411,50.8523656802882,50.8879055207004,50.9449883514179,51.0178835877853,51.098217696212,51.1787712639108,51.258839825406596,51.337238271983004,51.405892036831204,51.45545093123489,51.48034570803001,51.4780410872254,51.452341003951304,51.411834694740286,51.3675381566451
NCL,New Caledonia,47.28278972046429,47.290438667245795,47.3053676355727,47.3297015411836,47.3661631556368,47.41384036755589,47.4755022309515,47.54965232959989,47.6281296920018,47.7003566713303,47.760057129254896,47.8031280601085,47.83378471948321,47.864947882572096,47.911692585661704,47.9830910338803,48.08057195767999,48.1983520154406,48.3279042143081,48.4567702174926,48.574711347327785,48.6808988608236,48.7755129884305,48.8569549225441,48.921922774670286,48.969330015786504,48.9993738099194,49.01432340746321,49.014997222736504,49.004123998522395,48.9839026445232,48.9539918966298,48.917815211842786,48.888421192551796,48.88172519918,48.9059080962801,48.961859916990214,49.042517677763996,49.1413343372151,49.248238932339106,49.354990785582714,49.4651806417832,49.5767130146393,49.6707436045671,49.7254065582511,49.7273518363849,49.6695840849309,49.5632891534593,49.43941318005611,49.3373570861004,49.2833221701273,49.285099397409496,49.33136859071861,49.40676016578741,49.4872979214781
NER,Niger,52.69293935106261,52.53581082860379,52.378279231043216,52.222872417846496,52.072989939433,51.9306371588398,51.7954918022623,51.6663859556329,51.5432385054064,51.4259786184906,51.314606029544,51.2110758078796,51.1154933228194,51.0243716398867,50.933347709770004,50.840732086399,50.744192349031714,50.6478207722646,50.5631522187726,50.5041575667439,50.47858022903629,50.486185271141004,50.5197605528069,50.57082752263221,50.628552444262,50.6844667506073,50.7373136557079,50.785707353664506,50.8219546406639,50.8377206115366,50.8282350954589,50.793515941197995,50.737142471332,50.6631663326653,50.57678385253021,50.482657816053,50.3813958953712,50.275455911943205,50.1725303534852,50.0810798273131,50.0059468005901,49.9486442035376,49.9061898936493,49.873235023519705,49.843021074465,49.811329793119,49.7772717431923,49.74270065091821,49.7096942485746,49.681021049126905,49.6582001339308,49.6412087816441,49.628613009618704,49.61875362325,49.6096365920871
NGA,Nigeria,50.0039967606553,49.989873040038795,49.975148488814,49.960173252998295,49.945374010833795,49.9309962431454,49.916658509682506,49.9020966695257,49.8876791841813,49.873878039164296,49.8607403669119,49.8494945515639,49.839397257003796,49.82655931937679,49.8061925805902,49.77597630718429,49.7346400359387,49.6855689548017,49.636299268360396,49.59586684110029,49.5694746306608,49.558420850444,49.5591909522682,49.566150145208205,49.571969942237395,49.5718828622635,49.564743360459296,49.5525399303362,49.5375809267391,49.523079342717715,49.511021248289204,49.501659961015996,49.4937652284031,49.4859993000346,49.476609136936,49.4644833265209,49.44948012295741,49.432171802856296,49.4130913533619,49.3929747318849,49.37236241236671,49.35141140214851,49.330092533492795,49.3085210903206,49.286790550382904,49.26501330626501,49.24333132142061,49.2219010995817,49.200868185203504,49.180374395779296,49.16053557107221,49.141405778833295,49.123045669356785,49.1055608995985,49.08905422280622
NIC,Nicaragua,50.0911705441383,50.0701486013986,50.05051522347551,50.033468975725896,50.020303488454,50.0115144090102,50.008257918073,50.0092699143332,50.010257982726706,50.0058036159537,49.9931403885167,49.971730802829,49.94460304206761,49.916733314242286,49.8942971340197,49.8813264548683,49.878265946779614,49.8837011841731,49.897198085032905,49.91781097855289,49.944706161093706,49.977024327288504,50.014248177936004,50.056166000790796,50.1027284090746,50.153312496242286,50.2082744038975,50.265984022416,50.3218508572484,50.370185699469005,50.4074252442476,50.432554719889204,50.44759358276421,50.45582625129981,50.461662471545,50.46826599459829,50.476080869183996,50.4846091444919,50.4948120256439,50.5075600126958,50.52335565107929,50.542371219918614,50.5642206021344,50.5880505472749,50.6126990530355,50.6370964248874,50.661340640198404,50.6850359436296,50.706190553476894,50.7223826654278,50.73213724889421,50.7347807348995,50.73127022916661,50.723756510226096,50.715199903956005
NLD,Netherlands,50.1960213867626,50.1867480578824,50.1732888566838,50.157485848044004,50.1417585356802,50.1279702347439,50.1164471518903,50.107243342709296,50.101560719945795,50.1006958001015,50.1054695454181,50.116290818161104,50.1327602106549,50.1538297442968,50.1780269849246,50.20423091097071,50.2318202116967,50.26076981317221,50.2912256740464,50.3235539622921,50.3577643184964,50.3938487517282,50.43088937387879,50.466895673079996,50.49929129129461,50.526193008080504,50.5471111564686,50.562409961962615,50.5721896215147,50.576850484968006,50.57692053691221,50.5722148420314,50.5632428467782,50.5520805403831,50.5413808057863,50.53301113217221,50.5276411048633,50.524851704043705,50.523994749398405,50.523981147066706,50.5239519074348,50.5237148926467,50.5233781113179,50.5227086002152,50.521475602915494,50.519421006308896,50.51669384471349,50.513013065455596,50.507189466837,50.4977112456081,50.483655452632796,50.4645364674354,50.441092586575785,50.41516954122089,50.389310660053795
NOC,High income: nonOECD,53.541076255166395,53.4510310436103,53.3610534219378,53.275251137911,53.196963242239285,53.127049957042395,53.0614173307224,53.001687387027594,52.947697924616,52.896705972369396,52.84542043392339,52.7945918789339,52.7441713540425,52.691085341324786,52.6341727412945,52.5707655739912,52.503315640899,52.4298453227386,52.352496775116386,52.2713852832539,52.195099728321,52.121153100187904,52.050748167819,51.9817987861708,51.9119780655633,51.838113792722105,51.7584095510851,51.6753455531501,51.5933599111125,51.517122185977,51.44950779429181,51.3902592140331,51.3826158758953,51.345629065480004,51.3215516011964,51.2516179876285,51.2489181169571,51.258955078404796,51.2737018382284,51.28463581113829,51.2844128481915,51.2744256027553,51.254642453828104,51.220190443217795,51.164732179700785,51.084924278664396,50.97964452839111,50.8549829123178,50.7215659945719,50.592880163714106,50.4783727615903,50.38025875532389,50.2997993314621,50.2352341490161,50.1860552487624
NOR,Norway,50.1830254247887,50.179244525315,50.1776826423941,50.1785806817593,50.182504025048,50.189644917583294,50.2001060199627,50.2133526608904,50.2283247440176,50.243660054311896,50.258493972344205,50.2723093667968,50.28544767343561,50.2987975114308,50.3137195551229,50.331097560519,50.35089336265121,50.372594907849,50.3960032344907,50.4208003389009,50.446525128443795,50.473373922543495,50.5008332004514,50.52694092252521,50.549090880062195,50.565585635752,50.5753853232556,50.579146423885604,50.5788704603081,50.5774100066074,50.5767532352681,50.57769544480799,50.579395095652714,50.5803778814119,50.5784376922108,50.57211497439779,50.56004957647721,50.5429238166327,50.523692098549795,50.5064628247644,50.4935020522882,50.486554872558784,50.483201241283204,50.476556732625895,50.4574721615186,50.4199042121898,50.36295519385139,50.2902100333631,50.20583100167181,50.1156329399957,50.0244211552423,49.93242759053639,49.8406752634871,49.75526463327071,49.6832926376805
NPL,Nepal,50.198385294938,50.1858073001941,50.185596866010506,50.195085895264214,50.210289414503094,50.22780363440421,50.247930936073,50.2699047035682,50.2883080478426,50.29675138461571,50.291382962872895,50.2713355799253,50.239285830113204,50.1995212431118,50.157757205727215,50.11829733262221,50.082498877553796,50.050485939294006,50.023624386382714,50.0031055994508,49.989939610801294,49.979602688192394,49.9719928402209,49.97624617680589,50.0037491315022,50.05883273250179,50.15227920918839,50.2734525105056,50.3822171302728,50.4280456236368,50.3831885366996,50.2338787072338,50.0083427900132,49.769136894592,49.593744716116504,49.5285449587103,49.588047666082794,49.744345306841204,49.94924014593229,50.13875370559961,50.27172327717461,50.335411531804,50.3496904531714,50.34572096071801,50.366947864782,50.44138540526,50.5760293807045,50.7547244302489,50.9538528184211,51.1402542340057,51.290296775067304,51.3986319777851,51.472363335741214,51.5159827125443,51.5377932362354
NZL,New Zealand,49.737668523469,49.75503028547689,49.77108400663939,49.78818875205422,49.80953509830029,49.837043565018796,49.87165506878161,49.911859492900895,49.95404054292421,49.99311881323671,50.025642407932,50.0501425929988,50.0683337718297,50.0835288471347,50.10049060449821,50.122466535382614,50.1509129890036,50.1849609501975,50.2226839811345,50.2608395022984,50.2970505321169,50.329087367474784,50.357955557562704,50.3881739870254,50.425984203895204,50.47503329057779,50.53858021501871,50.613217464433404,50.6879488833078,50.7477494903805,50.782744190345106,50.788339666054895,50.77063405623839,50.742980174944,50.723162878144905,50.7226618730486,50.744302424460706,50.783001101782396,50.8323474778487,50.88260896102121,50.926330543974295,50.9635361542661,50.995773273813285,51.0194405992744,51.030639316324795,51.0277531689731,51.007788739282596,50.973838968707284,50.937466455716894,50.913810738615894,50.9126402743677,50.93816913358499,50.985226616662395,51.042600726136506,51.0943431649821
OEC,High income: OECD,51.1662600356713,51.148789577477295,51.1302543482936,51.1123523533714,51.09732988649961,51.0874051942817,51.0833481307857,51.0838953602034,51.08677898368961,51.0879136649683,51.083718846037705,51.0735779521836,51.0604569948938,51.0462581270848,51.0345548001509,51.028730850684795,51.0300942381084,51.03693349732321,51.0469826634587,51.056795062922795,51.0638919560896,51.067302240407294,51.0675772970908,51.06561217516621,51.0627515895718,51.0598640987231,51.0570885935341,51.0538524550255,51.04982046846301,51.0441606312124,51.0363653443993,51.026206304763896,51.014279079481796,51.001072145783795,50.987238791771,50.9734421284706,50.9598749849769,50.946572324118996,50.9338566800072,50.9217462116611,50.9101276116221,50.8994650208065,50.8897641199521,50.881195828598614,50.8739346843856,50.868092415342,50.863592912696895,50.8605855055101,50.857901998524284,50.8549315785174,50.850911768960714,50.84552193566781,50.83881042883139,50.831711774767705,50.8242855426206
OED,OECD members,51.083676567289295,51.06740088936849,51.0499838916771,51.0331303648415,51.0188990690705,51.0092731361567,51.0049551463326,51.0047702858789,51.0064895972072,51.0065169793497,51.001298761741886,50.990441005653494,50.9766923248217,50.9618461867875,50.94950341372829,50.9426951831143,50.9424704498339,50.94741136911261,50.9555833512757,50.9640372417844,50.970630239355,50.9746110970442,50.9763525719682,50.976370167813606,50.9754552408926,50.974135189115295,50.9724176545331,50.969874036932296,50.966473751573886,50.9618775604873,50.955880345499104,50.9483568851346,50.93965951086229,50.929958815248696,50.9195265652563,50.908748624548906,50.8977407971785,50.886609592255496,50.87566762304979,50.865034650057495,50.8546711292845,50.844987862682,50.8359601719911,50.8277977568902,50.82073716931321,50.814928376198104,50.8103633917837,50.80715374688521,50.804249331617406,50.8009857370762,50.79667333049971,50.79101934845311,50.7840758718346,50.7768962128925,50.7696007959286
OMN,Oman,50.469335933606004,50.56373308313941,50.648296117133896,50.725184665983704,50.797600219416,50.865190309868495,50.92530432005979,50.9692978668933,50.9836034214596,50.952936156488505,50.8663397112662,50.7294674960713,50.544772591736795,50.2998182131355,49.982124765573104,49.5929908258545,49.1371400167558,48.6390960988171,48.1408289512286,47.6861854367109,47.297541959934996,46.96742774557,46.6779637629873,46.420181627001114,46.182052740672795,45.9494559588259,45.7560168377316,45.590726243125104,45.36013278629071,44.95572528724741,44.3375553690377,43.474630683094304,42.4672485774635,41.532979328875705,40.9071767329317,40.710600657705,40.9698220714958,41.5981174324249,42.45160055049121,43.307177190009696,43.9804715810419,44.3943293582047,44.572988240803795,44.5483265725397,44.385616499346106,44.1197882157621,43.815051132304795,43.4334072289157,42.81201727871221,41.7791998980476,40.3418500299109,38.596505984573795,36.8139440684736,35.2962134801091,34.2387744074265
OSS,Other small states,50.99842375530729,51.01241229882179,51.026709822658006,51.0399809113159,51.0506061144516,51.0575206331919,51.060133634432795,51.0591688326991,51.0564308253077,51.0540529733336,51.0532164614328,51.0535800772707,51.05444778032501,51.055651650745496,51.056995899693796,51.0580035416217,51.058649424902704,51.0581649646068,51.054371147077894,51.0444793609696,51.0269015238906,51.0022211340597,50.9713987334398,50.934082025707,50.8898534321539,50.8393648393294,50.7828342043153,50.7223086731804,50.6619832136476,50.6065828315727,50.559983918328,50.519868107099285,50.48666883111761,50.461064246308794,50.4444779209018,50.4360423729457,50.437546502391,50.447069861084785,50.457228381324605,50.4597866387031,50.449830303565705,50.4252759759344,50.38902343578801,50.34641407360121,50.304810118776,50.2698750720784,50.2416749539352,50.218662739247506,50.1994571149189,50.182047241329094,50.1642835275943,50.1448847874891,50.1272526748266,50.110517501113996,50.095406946391
