CountryCode,CountryName,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
LMC,Lower middle income,45.648691933944995,46.24413193374389,46.8353269766184,47.4200357032421,48.001199398939704,48.566671388209286,49.10698802883621,49.6159612006101,50.0941172525796,50.5468884633036,50.987667745322,51.439888426572715,51.9195485644569,52.4296319771645,52.969237477646104,53.528034528801,54.0910209865466,54.63893510693181,55.1564926953481,55.6375320888801,56.0783186964326,56.48877236183621,56.862582108873795,57.21826187803779,57.5616406563102,57.899265426256505,58.2361319789638,58.58938694760001,58.9261075263799,59.2743312272746,59.6190247647814,59.93689919744561,60.292205981889886,60.621542445719996,60.9428978981396,61.257448801391,61.5766916737393,61.9027894790742,62.2273558146634,62.5326622737486,62.827521878609,63.134368254023286,63.434483014735896,63.7419897285822,64.0559129879813,64.37267729962629,64.7033307072326,65.03953530376211,65.3754812740512,65.7246118857739,66.0680327772289,66.39336547410579,66.6977138667997,66.99186909864581
LMY,Low & middle income,45.8856701879045,46.407289682759114,47.0921611048298,47.9716028851955,49.0383060792316,50.232057557512896,51.476623388614904,52.673312641724,53.7551090519244,54.6781955536458,55.4404389525467,56.0520907895486,56.56502880664289,57.0371656654426,57.479230197978104,57.900842670516006,58.3119916387398,58.70201226734199,59.073172177594394,59.426641841551294,59.77484397124911,60.1104290626914,60.436895864312106,60.7612046113674,61.0773774875529,61.38880414192821,61.699623576486395,62.00803441646689,62.3007351638587,62.5861570104113,62.859181570518,63.1178697589085,63.3534542832795,63.5808401188419,63.808087006905296,64.04040953799401,64.2893996724062,64.5786239418455,64.8684469410621,65.1811175356214,65.5094302849889,65.8340936594555,66.1503700942914,66.4635210493618,66.76841825629751,67.0605060824427,67.3522925590366,67.6418526691497,67.92862336169961,68.22663939753029,68.5139069451937,68.794965367987,69.058931100162,69.3111304861494
LSO,Lesotho,46.51070731707321,46.994731707317115,47.40224390243901,47.726243902439,47.971243902439014,48.150243902439,48.282756097561,48.39982926829271,48.530926829268296,48.6945609756098,48.9082195121951,49.1798780487805,49.5040243902439,49.87514634146339,50.2937073170732,50.7622195121951,51.28314634146339,51.8474878048781,52.4437804878049,53.057536585365895,53.6683170731707,54.2541951219512,54.8046829268293,55.3138048780488,55.782,56.25263414634149,56.7885609756098,57.40765853658539,58.086951219512216,58.767536585365896,59.3310975609756,59.6363902439024,59.577658536585396,59.095097560975596,58.1802926829268,56.837878048780496,55.106926829268296,53.126756097561,51.05507317073171,49.0226097560976,47.1829756097561,45.6716829268293,44.54348780487809,43.824756097561,43.533463414634106,43.65773170731711,44.1483414634146,44.8822195121951,45.739243902439,46.6345853658537,47.4834146341463,48.219756097560996,48.836000000000006,49.3314634146342
LTU,Lithuania,69.8473170731707,70.1026829268293,69.0953658536585,70.2043902439024,71.50902439024391,71.3251219512195,71.520243902439,71.60390243902441,71.31365853658541,70.9285365853659,70.8043902439024,71.73536585365851,71.0246341463415,71.3321951219512,71.2441463414634,70.8673170731707,70.9580487804878,70.809512195122,70.6046341463415,70.4821951219512,70.4821951219512,70.4607317073171,70.8368292682927,70.7778048780488,70.32,70.50121951219509,72.0807317073171,71.9346341463415,71.7621951219512,71.4253658536585,71.1607317073171,70.3641463414634,70.2343902439025,68.9104878048781,68.530243902439,69.00634146341471,70.10804878048779,70.9090243902439,71.21951219512201,71.5707317073171,72.0195121951219,71.65853658536591,71.7609756097561,72.0609756097561,71.9609756097561,71.2536585365854,71.05609756097559,70.9,71.8121951219512,72.9146341463415,73.2682926829268,73.5634146341464,73.86341463414641,74.1634146341464
LUX,Luxembourg,68.4463902439024,68.73773170731711,68.9981219512195,69.22307317073171,69.41104878048779,69.5610243902439,69.6744634146341,69.7613414634146,69.8351463414634,69.90485365853661,69.9834634146341,70.0814390243902,70.2048292682927,70.3576829268293,70.54207317073171,70.7571219512195,70.998512195122,71.2567804878049,71.5234390243903,71.7964146341464,72.07504878048779,72.3610975609756,72.6573658536585,72.9627804878049,73.27534146341459,73.5886829268293,73.8965609756098,74.19473170731709,74.48082926829271,74.7524146341463,75.0099268292683,75.4634146341463,75.7707317073171,75.7121951219512,76.37073170731709,76.5121951219512,76.519512195122,76.880487804878,77.0170731707317,77.7707317073171,77.87317073170729,77.8243902439025,77.9658536585366,77.7268292682927,79.12195121951221,79.4317073170732,79.2878048780488,79.3829268292683,80.5390243902439,80.6365853658537,80.63170731707321,80.9878048780488,81.3926829268293,81.7975609756098
LVA,Latvia,69.7868292682927,70.0324390243903,69.430487804878,69.8290243902439,71.0280487804878,70.7265853658537,70.7073170731707,70.39390243902442,70.0429268292683,69.7968292682927,69.8353658536586,70.1646341463415,69.8787804878049,69.8134146341464,69.74097560975609,68.9253658536585,69.04780487804881,69.1046341463415,68.9878048780488,68.49560975609761,68.8085365853659,68.7863414634146,69.3282926829268,69.11902439024391,69.16292682926829,69.2914634146342,70.6224390243903,70.69292682926829,70.6153658536585,70.1553658536586,69.2731707317073,69.0324390243903,68.3960975609756,66.7226829268293,65.6643902439025,66.39121951219511,68.7765853658537,69.3492682926829,69.0121951219512,69.7429268292683,70.31463414634149,70.7609756097561,70.9609756097561,71.2658536585366,72.0268292682927,71.35609756097558,70.8658536585366,71.019512195122,72.41951219512201,73.08048780487809,73.4829268292683,73.57560975609759,73.7780487804878,73.9804878048781
MAC,"Macao SAR, China",64.66092682926829,65.1430975609756,65.6157804878049,66.0774634146342,66.5281951219512,66.9674634146342,67.3942682926829,67.8111219512195,68.218512195122,68.6164146341463,69.0053658536585,69.3868292682927,69.7598292682927,70.12434146341461,70.4818536585366,70.8313902439024,71.1739512195122,71.509,71.83658536585371,72.1571951219512,72.4713170731707,72.7779512195122,73.0781219512195,73.3722926829268,73.6599756097561,73.9421707317073,74.2189024390244,74.49063414634149,74.7573902439024,75.0196829268293,75.2769756097561,75.5307804878049,75.7796097560976,76.02441463414641,76.265243902439,76.5020731707317,76.7344146341463,76.962756097561,77.1866097560976,77.4069756097561,77.6228292682927,77.83465853658541,78.0419756097561,78.24629268292679,78.4481219512195,78.64902439024391,78.8515609756098,79.05624390243901,79.2646097560976,79.4761707317073,79.69039024390241,79.906243902439,80.12317073170729,80.3391463414634
MAF,St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,73.21951219512201,72.7682926829268,72.91951219512201,72.6682926829268,73.519512195122,73.67073170731709,74.2707317073171,74.3219512195122,74.5219512195122,75.92439024390251,75.42439024390251,75.5731707317073,75.8219512195122,75.9707317073171,76.17073170731709,76.37073170731709,76.5707317073171,76.7707317073171,76.9707317073171,77.17073170731709,77.37073170731709,77.5707317073171,77.7219512195122,77.87073170731709,78.0707317073171,78.2219512195122,78.37073170731709,78.5707317073171,78.7219512195122,78.87073170731709,79.0219512195122,79.17073170731709
MAR,Morocco,48.446634146341495,48.8641219512195,49.2875853658537,49.714756097561,50.141999999999996,50.5648780487805,50.978048780487796,51.381390243902395,51.7752195121951,52.160146341463395,52.5372926829268,52.9036829268293,53.26673170731711,53.6363170731707,54.0243658536585,54.4487073170732,54.9306829268293,55.478170731707294,56.0941951219512,56.77534146341461,57.512804878048804,58.2918536585366,59.0917317073171,59.88960975609761,60.6694878048781,61.4207804878049,62.138756097561,62.8266829268293,63.483365853658505,64.1047804878049,64.6804878048781,65.20309756097559,65.6723170731707,66.0938048780488,66.4725853658537,66.8206829268293,67.1490975609756,67.4711951219512,67.7989268292683,68.139243902439,68.4976097560976,68.872,69.2564146341464,69.6453658536585,70.0388292682927,70.4398292682927,70.85243902439029,71.2776341463415,71.71141463414641,72.1482195121951,72.57692682926829,72.9854390243902,73.36465853658541,73.70904878048779
MDA,Moldova,61.8127804878049,62.1766829268293,62.5441951219512,62.91424390243901,63.281268292682896,63.634170731707286,63.95841463414639,64.24397560975609,64.4823170731707,64.6704634146342,64.8073902439024,64.8971219512195,64.9507073170732,64.9791951219512,64.9891463414634,64.9811219512195,64.9477073170732,64.8923902439025,64.8262195121951,64.76763414634149,64.7556585365854,64.83324390243901,65.0208292682927,65.3173170731707,65.7061463414634,66.1477073170732,66.5879024390244,66.9712195121951,67.2556829268293,67.4232926829268,67.4656585365854,67.3923170731707,67.2454146341463,67.0670487804878,66.8833414634146,66.72782926829271,66.6290975609756,66.5950975609756,66.6303170731707,66.7347804878049,66.898,67.101,67.3157317073171,67.52014634146339,67.7031707317073,67.85973170731711,67.9917317073171,68.1110975609756,68.2272926829268,68.3418048780488,68.4581219512195,68.5752926829268,68.6934146341464,68.811512195122
MDG,Madagascar,39.974682926829296,40.457243902439,40.937804878048794,41.4149024390244,41.89053658536589,42.365682926829294,42.842829268292704,43.323926829268295,43.8089756097561,44.2954878048781,44.7824146341463,45.2673414634146,45.7467317073171,46.21614634146339,46.6715365853659,47.1114390243903,47.5378048780488,47.9496097560976,48.3413658536586,48.709073170731706,49.030756097560996,49.284926829268294,49.46563414634149,49.581365853658504,49.6521219512195,49.7103170731707,49.7948780487805,49.943268292682895,50.1849756097561,50.536048780487796,51.0080975609756,51.598243902439,52.2801219512195,53.0228048780488,53.8072926829268,54.614048780487785,55.427,56.233512195122,57.0204390243902,57.7717317073171,58.4728048780488,59.1136097560976,59.6991707317073,60.235512195122006,60.7287073170732,61.187292682926795,61.6243658536585,62.053000000000004,62.48275609756099,62.9181707317073,63.36173170731711,63.8074146341464,64.2466585365854,64.6739024390244
MDV,Maldives,37.2686341463415,37.8593414634146,38.4835609756098,39.134756097561,39.8069024390244,40.496024390243896,41.1980975609756,41.91468292682929,42.6462926829268,43.3929756097561,44.154731707317104,44.9351219512195,45.736146341463396,46.5602682926829,47.4074634146342,48.2827073170732,49.1899512195122,50.1271219512195,51.088170731707294,52.062,53.0331219512195,53.9825365853659,54.897731707317114,55.7721463414634,56.606195121951195,57.40814634146339,58.191756097561,58.9744390243903,59.771756097560996,60.5873414634146,61.418512195122005,62.2582195121951,63.0932926829268,63.9194634146342,64.737756097561,65.56048780487811,66.4037073170732,67.2780487804878,68.1838292682927,69.11460975609761,70.0597073170732,71.00558536585359,71.9291951219512,72.80734146341459,73.6175853658537,74.3323414634147,74.9268536585366,75.39970731707321,75.75953658536591,76.0186585365854,76.2004878048781,76.3375121951219,76.46234146341459,76.60260975609759
MEA,Middle East & North Africa (all income levels),46.713328604602296,47.7998280325642,48.3873008039856,48.4780255512752,49.07054569650539,49.662857017047,50.7139087309859,51.2667546895908,51.8071774684803,52.35439765220779,52.923986745059786,53.53100783460801,54.151500893291995,54.8428805405194,55.5431994576238,56.2462168228796,56.915952991471215,57.496191611743704,58.004180038024906,58.4475255413235,58.8609424046091,59.2943673416313,59.784830454217605,60.3835615454996,61.0826365352145,61.8766241683741,62.7184660901188,63.5811062478028,64.38931813421661,65.1889946051115,65.9510615083135,66.5545256032164,67.03502540443728,67.5129375340545,67.941102570233,68.3558071128088,68.71250554891111,69.03283370536778,69.3303452017771,69.6294509552585,69.90100769826121,70.1650125841494,70.399701245118,70.6193369001129,70.8431356261983,71.0533614383148,71.2838601380448,71.512041271512,71.7521775558897,72.0014768578889,72.2467705797102,72.4726974339849,72.6881415095799,72.8960011005759
MEX,Mexico,57.065634146341495,57.6561463414634,58.180243902439,58.642902439024404,59.0555853658537,59.4337073170732,59.7932195121951,60.151536585365896,60.5230975609756,60.919365853658505,61.35024390243901,61.819170731707295,62.3176585365854,62.8378292682927,63.3742682926829,63.92014634146339,64.4686097560976,65.0128292682927,65.5459268292683,66.0630243902439,66.5602195121951,67.0370487804878,67.4959268292683,67.9407804878049,68.37202439024391,68.7926097560976,69.2034390243902,69.6074146341464,70.0064878048781,70.4015853658537,70.79573170731709,71.1909756097561,71.5858292682927,71.97782926829271,72.3638536585366,72.73978048780491,73.09890243902441,73.4371463414634,73.7514146341464,74.039243902439,74.2997317073171,74.53348780487809,74.7447073170732,74.937512195122,75.11548780487809,75.28209756097559,75.4387804878049,75.5879268292683,75.7324634146342,75.8774146341463,76.02678048780491,76.18565853658541,76.35409756097559,76.5326585365854
MHL,Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.14146341463409,,,,,,,,,,,,67.5048780487805,65.2390243902439,,,,,,,,,,,,,
MIC,Middle income,46.4240035362404,46.9604676005106,47.6701201150443,48.58652154733071,49.7047152215617,50.959219983900496,52.2668501868865,53.523139311306714,54.655899817459705,55.6180770052577,56.4088826639129,57.0407197605363,57.57076640926911,58.0606770928521,58.5207683233263,58.959092548654795,59.38343779504189,59.780742024695904,60.1529958878724,60.502802394939,60.845283537164796,61.17272730682421,61.490723806742004,61.8086929053623,62.1216695463828,62.434446799723,62.752610134336,63.074375187183506,63.3853145769033,63.6936937662634,63.9916527586309,64.2736519153477,64.534873069793,64.78354667881601,65.03059830777929,65.2812283939209,65.5466691688379,65.8491565560229,66.1517636736946,66.4715930222722,66.80052007909929,67.1216584300781,67.427432061684,67.7241410159127,68.0068792303483,68.2715073893807,68.5329251271997,68.7905078106183,69.0449813378184,69.3135006300451,69.5732617400599,69.8302498639647,70.0723365943937,70.3048643271329
MKD,"Macedonia, FYR",60.622804878048804,61.2493902439024,61.8604634146342,62.459512195122,63.049463414634104,63.6317317073171,64.20473170731711,64.7639756097561,65.3024634146341,65.8147073170732,66.2927804878049,66.731243902439,67.1256829268293,67.4737073170732,67.7754146341463,68.0248536585366,68.2190975609756,68.3636341463415,68.4714634146342,68.5585609756098,68.6504390243903,68.7736097560976,68.944,69.1690487804878,69.4466341463415,69.7636585365854,70.09495121951221,70.41295121951221,70.6976341463415,70.942,71.1476341463415,71.32565853658541,71.4947317073171,71.6709268292683,71.8603170731707,72.0668048780488,72.2922926829268,72.5291463414634,72.7703414634146,73.01046341463409,73.2421951219512,73.455756097561,73.64734146341459,73.815512195122,73.960756097561,74.08890243902441,74.20673170731709,74.3229512195122,74.4463902439024,74.5789512195122,74.72263414634149,74.87451219512201,75.03126829268291,75.1870487804878
MLI,Mali,28.2116097560976,28.358731707317094,28.548463414634103,28.796390243902398,29.1110487804878,29.501926829268303,29.970975609756106,30.5056341463415,31.0937804878049,31.7264146341463,32.393,33.081512195122,33.785,34.494463414634104,35.20541463414629,35.9178048780488,36.6330731707317,37.358707317073204,38.098341463414606,38.84904878048779,39.6131463414634,40.3909024390244,41.1770243902439,41.9619756097561,42.7341951219512,43.4808780487805,44.190658536585396,44.853170731707294,45.459073170731706,46.001268292682894,46.46470731707321,46.836512195122005,47.1234634146342,47.3422926829268,47.51160975609761,47.6549756097561,47.7974634146342,47.9664634146342,48.1894878048781,48.489,48.8964390243903,49.43524390243901,50.096365853658504,50.8598048780488,51.7010731707317,52.5797073170732,53.4468048780488,54.26192682926829,54.995146341463396,55.6334390243902,56.1798048780488,56.6546829268293,57.095,57.5351951219512
MLT,Malta,67.6017804878049,67.90270731707321,68.2047804878049,68.5049024390244,68.7999756097561,69.0864634146342,69.36636585365859,69.6402195121951,69.9115853658537,70.1789512195122,70.4433170731707,70.7047073170732,70.96260975609759,71.218512195122,71.4709268292683,71.7208536585366,71.9687804878049,72.2131951219512,72.45560975609759,72.6950243902439,72.93243902439029,73.1668292682927,73.39875609756099,73.6286829268293,73.8551219512195,74.0805609756098,74.30351219512201,74.5244634146342,74.7429024390244,74.9603414634146,75.17578048780491,75.3901951219512,75.8334146341463,76.60243902439029,76.9,77.14146341463409,77.14146341463409,77.590243902439,77.3878048780488,77.3,78.2,78.8439024390244,78.7390243902439,78.54634146341459,79.2536585365854,79.3,79.4390243902439,79.7926829268293,79.6365853658537,80.2414634146342,81.39756097560979,80.7463414634146,80.7463414634146,80.7463414634146
MMR,Myanmar,42.7363902439024,43.40253658536589,44.1513658536585,45.0039024390244,45.9550975609756,46.966390243902396,47.9766829268293,48.916365853658505,49.735853658536605,50.418634146341496,50.9676829268293,51.4095609756098,51.793853658536605,52.162634146341496,52.5354146341463,52.9242195121951,53.329073170731704,53.738439024390296,54.1432926829268,54.544658536585395,54.941512195122,55.3343902439024,55.723268292682896,56.10714634146339,56.487536585365895,56.863926829268294,57.2368048780488,57.606170731707294,57.9730243902439,58.33585365853661,58.694170731707295,59.0484878048781,59.3963170731707,59.7391707317073,60.077048780487786,60.41143902439021,60.7459024390244,61.0799024390244,61.4144390243902,61.7489756097561,62.078,62.39895121951221,62.7073170731707,63.002073170731705,63.2832195121951,63.5552682926829,63.824243902439,64.0936829268293,64.36760975609761,64.6435609756098,64.917487804878,65.18090243902441,65.4277804878049,65.6540975609756
MNA,Middle East & North Africa (developing only),46.652503286743794,47.239672101683205,47.8237616124584,48.408844101373795,48.996024682813214,49.581440290471896,50.1571146456403,50.71848792181721,51.2660448307539,51.8058939542974,52.35464862546289,52.9341156952865,53.554415589794395,54.214362986823595,54.902945655692996,55.587172389561005,56.223486149245005,56.7841008426642,57.2610253916431,57.6658942986095,58.03939793309879,58.4394567602926,58.91850802565829,59.51066596889871,60.22075488991771,61.03920444804029,61.930842310831096,62.8384520950669,63.7131179256549,64.5264031522305,65.33692802304421,65.9642901410316,66.51374488895951,66.9928021886937,67.42762235314841,67.8238487278764,68.1754828504846,68.50346222711761,68.80277937177411,69.0968648931392,69.364966199242,69.6243042173762,69.864251526987,70.0855659124524,70.3034648428548,70.5167617793071,70.74158714692359,70.97160070578259,71.20369280799241,71.4447489835988,71.6895978762165,71.9203453330657,72.1406567430238,72.3475961598045
MNE,Montenegro,63.7056097560976,64.3917804878049,65.0619024390244,65.7029024390244,66.3082682926829,66.8843902439024,67.4471707317073,68.0121951219512,68.5880975609756,69.1695853658537,69.73982926829271,70.2760243902439,70.7584146341463,71.1752682926829,71.5238536585366,71.8110731707317,72.0502682926829,72.2639756097561,72.46804878048779,72.66975609756099,72.8721951219512,73.0703414634146,73.2557073170732,73.42185365853659,73.57109756097559,73.7069268292683,73.8344878048781,73.9601463414634,74.08619512195119,74.2127073170732,74.3410487804878,74.4730243902439,74.602,74.7175365853659,74.8108780487805,74.857,74.8290243902439,74.7193414634146,74.5336341463415,74.2893902439024,74.0213658536586,73.7746341463415,73.5886097560976,73.489756097561,73.4872195121951,73.5748048780488,73.7309268292683,73.9172682926829,74.10204878048779,74.27134146341459,74.4167317073171,74.53936585365851,74.6498780487805,74.7583658536585
MNG,Mongolia,48.3688048780488,49.278975609756095,50.160048780487784,50.9872926829268,51.7460975609756,52.4373902439024,53.0752926829268,53.680512195122006,54.2657317073171,54.8270243902439,55.3464390243903,55.801463414634114,56.1750975609756,56.4602682926829,56.659512195122005,56.7807804878049,56.8340975609756,56.8464146341463,56.847756097560996,56.8636097560976,56.925512195122,57.064536585365886,57.2856829268293,57.585926829268296,57.9577073170732,58.3813658536585,58.8261951219512,59.2575853658537,59.649048780487796,59.9881707317073,60.267756097561,60.488243902439,60.672365853658505,60.8431951219512,61.0155853658537,61.2105853658537,61.448048780487795,61.7364634146342,62.07953658536589,62.475756097560996,62.9138780487805,63.376365853658506,63.84182926829271,64.2962682926829,64.73495121951221,65.16692682926829,65.6060975609756,66.0681707317073,66.55992682926829,67.0768048780488,67.6038292682927,68.12253658536589,68.613512195122,69.0618048780488
MOZ,Mozambique,35.0037073170732,35.466756097561,35.9122682926829,36.3387804878049,36.748756097561,37.1492195121951,37.547682926829296,37.9536585365854,38.370658536585395,38.7981951219512,39.242292682926795,39.70595121951221,40.1811707317073,40.6509756097561,41.0973414634146,41.486804878048794,41.779878048780496,41.9605609756098,42.028829268292704,41.9966585365854,41.895512195122,41.767878048780496,41.66168292682929,41.6154146341463,41.6505609756098,41.7720975609756,41.9675365853659,42.209878048780496,42.4816341463415,42.781829268292704,43.1259024390244,43.5373170731707,44.0285609756098,44.5976829268293,45.2312195121951,45.898756097561,46.5634146341463,47.190292682926795,47.756926829268295,48.254853658536604,48.6866097560976,49.0702195121951,49.43607317073171,49.8115853658537,50.20963414634149,50.6416097560976,51.1152682926829,51.6220975609756,52.1505609756098,52.691268292682885,53.2269024390244,53.7382926829268,54.2121219512195,54.641512195122004
MRT,Mauritania,43.4830975609756,44.16392682926829,44.8252195121951,45.4600243902439,46.06234146341461,46.6307317073171,47.1646829268293,47.673170731707295,48.1627073170732,48.6393170731707,49.10695121951221,49.5675853658537,50.0237073170732,50.4813658536585,50.94607317073171,51.427926829268294,51.939536585365886,52.481926829268296,53.0526341463415,53.64314634146339,54.242439024390286,54.836439024390295,55.407048780487784,55.940658536585396,56.428707317073204,56.86312195121951,57.2418780487805,57.5724634146342,57.8649024390244,58.124195121951196,58.3588048780488,58.576756097560995,58.786048780487796,58.989243902439,59.1883902439024,59.3794878048781,59.5530975609756,59.702268292682895,59.825512195122,59.9278780487805,60.0173902439024,60.10507317073171,60.20443902439021,60.3254390243902,60.4750975609756,60.660365853658504,60.883756097561,61.139731707317104,61.4177317073171,61.7107317073171,62.006170731707286,62.2924878048781,62.560170731707295,62.8027073170732
MUS,Mauritius,58.7452195121951,59.748365853658505,60.6269024390244,61.3576585365854,61.934951219512214,62.358292682926795,62.63870731707321,62.815317073170704,62.9316829268293,63.0201951219512,63.1180487804878,63.2533414634146,63.4399512195122,63.685536585365895,63.9999756097561,64.3905365853659,64.8556341463415,65.3724390243903,65.9133170731707,66.4557804878049,66.96539024390239,67.4073902439025,67.76536585365851,68.03760975609761,68.2303658536585,68.3706829268293,68.4993658536585,68.655512195122,68.86302439024391,69.1240243902439,69.4048780487805,69.95609756097559,70.0585365853659,70.1073170731707,70.1585365853659,70.3258536585366,70.3229268292683,70.4048780487805,70.6073170731707,70.9609756097561,71.66341463414629,71.7658536585366,71.9658536585366,72.12130081300809,72.27674796747971,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.26682926829271,73.86341463414641,74.46
MWI,Malawi,37.7736341463415,37.998146341463396,38.2141707317073,38.4217073170732,38.625780487804896,38.841390243902396,39.08604878048779,39.371219512195104,39.704926829268295,40.0861219512195,40.509317073170706,40.962512195121995,41.4276585365854,41.8892682926829,42.33582926829271,42.76831707317071,43.1921951219512,43.611000000000004,44.0201951219512,44.4053170731707,44.7403170731707,44.9976341463415,45.159829268292704,45.21995121951222,45.1800975609756,45.0454146341463,44.8300243902439,44.5645853658537,44.2811463414634,44.0062926829268,43.7660243902439,43.58285365853661,43.4606585365854,43.403292682926796,43.416146341463396,43.4787073170732,43.5589512195122,43.6428048780488,43.7340975609756,43.8616097560976,44.079926829268295,44.458658536585396,45.049121951219504,45.8803170731707,46.9573414634146,48.27592682926829,49.8169756097561,51.5124878048781,53.28736585365851,55.0823658536585,56.836243902439,58.50012195121951,60.050292682926795,61.466
MYS,Malaysia,59.4753414634146,60.0543902439024,60.6166829268293,61.1601951219512,61.684951219512214,62.1904878048781,62.6763658536586,63.144658536585396,63.598463414634104,64.0378048780488,64.4632195121951,64.8757073170732,65.27521951219511,65.662756097561,66.0378048780488,66.4018780487805,66.7544634146342,67.0960731707317,67.4271951219512,67.7488536585366,68.0605365853659,68.364243902439,68.6594634146342,68.9477073170732,69.2279756097561,69.500756097561,69.76656097560979,70.0253902439025,70.2757317073171,70.52009756097559,70.7574878048781,70.98887804878049,71.2142926829268,71.43521951219509,71.65065853658541,71.8631219512195,72.07260975609759,72.27912195121951,72.48165853658541,72.67921951219509,72.86778048780491,73.0433170731707,73.20382926829271,73.3492926829268,73.4812195121951,73.6006097560976,73.7114390243903,73.8182682926829,73.92607317073171,74.03841463414629,74.15778048780491,74.286756097561,74.4233170731707,74.567512195122
NAC,North America,69.89360375708999,70.3680173824054,70.2327068020475,70.0503873907244,70.31320505015489,70.3667219117723,70.3780704719147,70.71438226089609,70.17624157410421,70.69476442244009,70.9854796049968,71.2887408707535,71.32471391656341,71.52859423056029,72.079431015014,72.69384247958129,72.9534592165957,73.3496601736956,73.47048383215841,73.90823079659091,73.7968447454703,74.1513354005166,74.49043745500408,74.6178629823143,74.7358062773354,74.7344828278507,74.7942257420614,74.9607682138888,74.96835495401609,75.2216220119732,75.4312646802252,75.5847222166171,75.81014440045121,75.6457449562531,75.8022705384294,75.8558452796291,76.218222569495,76.63251134097558,76.7862188124043,76.8095480778856,76.89243196409929,77.0073266385492,77.10751132510491,77.26868496664491,77.61525411681721,77.630354366129,77.8887656769488,78.08830498847779,78.1958764596781,78.3499544511027,78.7745030725575,78.88272329593309,78.99067408649209,79.0976488858613
NAM,Namibia,46.8803902439024,47.499195121951196,48.101097560975596,48.68607317073171,49.2571463414634,49.815243902439,50.3647804878049,50.9087317073171,51.449048780487786,51.9882926829268,52.527170731707294,53.0659024390244,53.6031219512195,54.1362926829268,54.664756097560996,55.1871219512195,55.7043902439025,56.2146829268293,56.7153414634146,57.20485365853661,57.68295121951221,58.1489756097561,58.6024634146342,59.0388292682927,59.4513170731707,59.839048780487786,60.20451219512201,60.541512195122,60.8368780487805,61.072536585365896,61.224951219512214,61.2691219512195,61.19,60.977048780487785,60.6261951219512,60.0949756097561,59.3363902439024,58.37492682926829,57.2774634146342,56.1393414634146,55.120707317073204,54.4046829268293,54.1050975609756,54.278975609756095,54.923463414634114,55.9774390243903,57.3248780487805,58.7808048780488,60.18407317073171,61.4409024390244,62.480292682926795,63.277170731707294,63.88114634146339,64.3438780487805
NCL,New Caledonia,58.639024390243904,59.0390243902439,59.4390243902439,59.887804878048804,60.3365853658537,60.785365853658504,61.23414634146339,61.6829268292683,62.1317073170732,62.5804878048781,63.029268292682886,63.478048780487796,63.926829268292714,64.3756097560976,64.8243902439024,65.2731707317073,65.7219512195122,66.1707317073171,66.3036585365854,66.4365853658537,66.569512195122,66.7024390243903,66.91951219512201,68.5878048780488,68.0634146341464,68.7658536585366,69.0634146341463,69.4268292682927,69.4536585365854,69.0853658536585,70.48536585365851,70.3585365853659,71.6146341463415,71.6560975609756,70.6731707317073,72.009756097561,71.9975609756098,71.7390243902439,74.37560975609759,73.87560975609759,75.16341463414629,74.8317073170732,75.10243902439029,75.2707317073171,75.51463414634149,75.1682926829268,76.4609756097561,75.9463414634146,76.45609756097559,76.9658536585366,77.4731707317073,76.7268292682927,77.12195121951221,77.12195121951221
NER,Niger,35.515048780487795,35.5942682926829,35.665463414634104,35.7296341463415,35.787804878048796,35.8434878048781,35.8996585365854,35.964341463414605,36.044000000000004,36.143170731707286,36.266317073170704,36.4129268292683,36.583,36.780048780487796,37.0076097560976,37.277243902439,37.6010243902439,37.9834878048781,38.4181463414634,38.89795121951221,39.403829268292704,39.91319512195121,40.40641463414629,40.87195121951221,41.308268292682904,41.719390243902396,42.1183414634146,42.526195121951204,42.962073170731706,43.4345365853659,43.9511951219512,44.5166097560976,45.1238292682927,45.7653170731707,46.436048780487795,47.129,47.8395853658537,48.5592195121951,49.2802926829268,49.9972195121951,50.69795121951221,51.3720243902439,52.021390243902395,52.6545609756098,53.2824390243902,53.936853658536606,54.6545609756098,55.4550243902439,56.3372926829268,57.285024390243905,58.25899999999999,59.2045609756098,60.072536585365896,60.828146341463395
