name,iso,series,series_code,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012,yr2013,yr2014
Cabo Verde,CPV,precipitation,AG.LND.PRCP.MM,NULL,NULL,228.0,NULL,NULL,NULL,NULL,228.0,NULL,NULL,NULL,NULL,228.0,NULL,NULL,NULL,NULL,228.0,NULL,NULL,NULL,NULL,228.0,NULL,228.0
Cabo Verde,CPV,arable_land,AG.LND.ARBL.ZS,10.1736972704715,10.1736972704715,10.1736972704715,10.1736972704715,10.1736972704715,10.4218362282878,10.4218362282878,10.9181141439206,10.9181141439206,10.9181141439206,10.9181141439206,11.4143920595534,11.6625310173697,11.6625310173697,11.9106699751861,11.9106699751861,11.9106699751861,11.9106699751861,12.4069478908189,12.4069478908189,12.4069478908189,12.4069478908189,13.6476426799007,13.6476426799007,NULL
Cambodia,KHM,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.64379105434942,NULL,NULL,NULL,NULL,NULL
Cambodia,KHM,freshwater,ER.H2O.INTR.PC,NULL,NULL,12485.4569273477,NULL,NULL,NULL,NULL,10636.1089903078,NULL,NULL,NULL,NULL,9509.55307939199,NULL,NULL,NULL,NULL,8784.51710649952,NULL,NULL,NULL,NULL,8130.928169722,7998.10910375816,NULL
Cambodia,KHM,precipitation,AG.LND.PRCP.MM,NULL,NULL,1904.0,NULL,NULL,NULL,NULL,1904.0,NULL,NULL,NULL,NULL,1904.0,NULL,NULL,NULL,NULL,1904.0,NULL,NULL,NULL,NULL,1904.0,NULL,1904.0
Cambodia,KHM,arable_land,AG.LND.ARBL.ZS,20.9324722411058,20.9607976433265,20.9607976433265,21.0514389304328,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,20.9607976433265,21.5273056877408,21.5273056877408,22.093813732155,22.093813732155,22.6603217765692,22.6603217765692,23.2268298209835,23.4817584409699,NULL
Cameroon,CMR,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0723722046654969,NULL,NULL,NULL,NULL,NULL
Cameroon,CMR,freshwater,ER.H2O.INTR.PC,NULL,NULL,21333.5600577616,NULL,NULL,NULL,NULL,18558.8527393105,NULL,NULL,NULL,NULL,16269.9170901712,NULL,NULL,NULL,NULL,14309.6010609023,NULL,NULL,NULL,NULL,12604.1760543924,12291.1151985447,NULL
Cameroon,CMR,precipitation,AG.LND.PRCP.MM,NULL,NULL,1604.0,NULL,NULL,NULL,NULL,1604.0,NULL,NULL,NULL,NULL,1604.0,NULL,NULL,NULL,NULL,1604.0,NULL,NULL,NULL,NULL,1604.0,NULL,1604.0
Cameroon,CMR,arable_land,AG.LND.ARBL.ZS,12.5658437519832,12.5869983710943,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6081529902054,12.6144993759387,12.6144993759387,12.6144993759387,12.6144993759387,12.6144993759387,13.1158638488714,13.1158638488714,13.1158638488714,13.1158638488714,NULL
Canada,CAN,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0107432376669766,NULL,NULL,NULL,NULL,NULL
Canada,CAN,freshwater,ER.H2O.INTR.PC,NULL,NULL,99931.2858453084,NULL,NULL,NULL,NULL,95040.5506349376,NULL,NULL,NULL,NULL,90874.3064855558,NULL,NULL,NULL,NULL,86657.9372224361,NULL,NULL,NULL,NULL,82004.2128873102,81061.9306323764,NULL
Canada,CAN,precipitation,AG.LND.PRCP.MM,NULL,NULL,537.0,NULL,NULL,NULL,NULL,537.0,NULL,NULL,NULL,NULL,537.0,NULL,NULL,NULL,NULL,537.0,NULL,NULL,NULL,NULL,537.0,NULL,537.0
Canada,CAN,arable_land,AG.LND.ARBL.ZS,5.00400835321015,5.01126627671823,5.01038652841422,5.00939681157221,5.0085170632682,5.00763731496419,5.00675756666018,5.01445536432027,5.02215316198036,5.02985095964045,5.03765872583854,5.04535652349863,5.02842136864643,5.01159618233223,4.99466102748004,4.97783584116584,4.96090068631365,4.9137241835111,4.86654768070855,4.819481146444,4.77230464364145,4.72512814083891,5.04920542232867,5.04920542232867,NULL
Caribbean small states,CSS,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Caribbean small states,CSS,freshwater,ER.H2O.INTR.PC,NULL,NULL,65494.7323354926,NULL,NULL,NULL,NULL,62681.4281191865,NULL,NULL,NULL,NULL,60515.8621056428,NULL,NULL,NULL,NULL,58800.5441777605,NULL,NULL,NULL,NULL,56985.4381710005,56665.2526482107,NULL
Caribbean small states,CSS,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Caribbean small states,CSS,arable_land,AG.LND.ARBL.ZS,1.9609731999506,1.99036680251945,2.0197604050883,2.12597258243794,2.08595776213412,2.07978263554403,2.07212547857231,2.04989502284797,2.03779177473138,2.03285167345931,1.95628010374213,1.94886995183401,1.91675929356552,1.9414597999259,1.91922934420156,1.81343707546005,1.81370878103001,1.79916018278375,1.78955168580956,1.83524762257626,1.83154254662221,1.83524762257626,1.82783747066815,1.84759787575645,NULL
Cayman Islands,CYM,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Cayman Islands,CYM,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Cayman Islands,CYM,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Cayman Islands,CYM,arable_land,AG.LND.ARBL.ZS,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,NULL
Central African Republic,CAF,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.18249850803147,NULL,NULL,NULL,NULL,NULL
Central African Republic,CAF,freshwater,ER.H2O.INTR.PC,NULL,NULL,45643.7566300794,NULL,NULL,NULL,NULL,40309.7849858916,NULL,NULL,NULL,NULL,36530.541605437,NULL,NULL,NULL,NULL,33554.6193049958,NULL,NULL,NULL,NULL,30522.7838510661,29931.9970501062,NULL
Central African Republic,CAF,precipitation,AG.LND.PRCP.MM,NULL,NULL,1343.0,NULL,NULL,NULL,NULL,1343.0,NULL,NULL,NULL,NULL,1343.0,NULL,NULL,NULL,NULL,1343.0,NULL,NULL,NULL,NULL,1343.0,NULL,1343.0
Central African Republic,CAF,arable_land,AG.LND.ARBL.ZS,3.08196089762111,3.08196089762111,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.065909017946,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.09801277729622,3.13011653664644,2.88933834151979,2.88933834151979,2.88933834151979,2.88933834151979,NULL
Central Europe and the Baltics,CEB,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Central Europe and the Baltics,CEB,freshwater,ER.H2O.INTR.PC,NULL,NULL,2376.31323012391,NULL,NULL,NULL,NULL,2284.23233874229,NULL,NULL,NULL,NULL,2333.91771354586,NULL,NULL,NULL,NULL,2369.85082659625,NULL,NULL,NULL,NULL,2405.63077894273,2410.77033026011,NULL
Central Europe and the Baltics,CEB,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Central Europe and the Baltics,CEB,arable_land,AG.LND.ARBL.ZS,NULL,NULL,40.4087116131021,39.9972486845273,39.6533499370122,39.154500269694,39.0496047259143,39.1590633897011,38.5901849418459,38.578976041759,37.9922457047286,36.199381683645,35.5644060453236,34.9722100362919,34.6294665028148,34.5680992961027,34.730651816079,33.8990487206589,34.1547830674689,34.4248561064744,33.6330192472803,33.8115455604239,33.6269646881499,33.6448361100468,NULL
Chad,TCD,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.71464102500458,NULL,NULL,NULL,NULL,NULL
Chad,TCD,freshwater,ER.H2O.INTR.PC,NULL,NULL,2362.1399980536,NULL,NULL,NULL,NULL,2001.56308733367,NULL,NULL,NULL,NULL,1666.27749829984,NULL,NULL,NULL,NULL,1391.52970303643,NULL,NULL,NULL,NULL,1179.66586357636,1141.04989369979,NULL
Chad,TCD,precipitation,AG.LND.PRCP.MM,NULL,NULL,322.0,NULL,NULL,NULL,NULL,322.0,NULL,NULL,NULL,NULL,322.0,NULL,NULL,NULL,NULL,322.0,NULL,NULL,NULL,NULL,322.0,NULL,322.0
Chad,TCD,arable_land,AG.LND.ARBL.ZS,2.59926937738246,2.63818297331639,2.65406607369759,2.67630241423126,2.69218551461245,2.71601016518424,2.70012706480305,2.85895806861499,2.85895806861499,2.85895806861499,2.85895806861499,3.09720457433291,2.93837357052097,3.01778907242694,3.01778907242694,3.57369758576874,3.53398983481576,3.4148665819568,3.4148665819568,3.4148665819568,3.57369758576874,3.89135959339263,3.89135959339263,3.89135959339263,NULL
Channel Islands,CHI,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Channel Islands,CHI,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Channel Islands,CHI,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Channel Islands,CHI,arable_land,AG.LND.ARBL.ZS,19.0721649484536,19.0721649484536,19.0721649484536,18.5567010309278,18.5567010309278,18.5567010309278,18.5567010309278,18.0412371134021,19.0721649484536,20.1030927835052,20.1030927835052,19.0721649484536,18.5567010309278,18.5567010309278,19.0721649484536,19.5876288659794,18.5567010309278,17.5257731958763,19.0721649484536,21.1340206185567,22.6315789473684,23.1578947368421,22.6315789473684,21.9473684210526,NULL
Chile,CHL,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.260470805127432,NULL,NULL,NULL,NULL,NULL
Chile,CHL,freshwater,ER.H2O.INTR.PC,NULL,NULL,65232.091358539,NULL,NULL,NULL,NULL,60641.0685984102,NULL,NULL,NULL,NULL,56933.1226872125,NULL,NULL,NULL,NULL,53757.8857807112,NULL,NULL,NULL,NULL,50895.8913328438,50353.2321910432,NULL
Chile,CHL,precipitation,AG.LND.PRCP.MM,NULL,NULL,1522.0,NULL,NULL,NULL,NULL,1522.0,NULL,NULL,NULL,NULL,1522.0,NULL,NULL,NULL,NULL,1522.0,NULL,NULL,NULL,NULL,1522.0,NULL,1522.0
Chile,CHL,arable_land,AG.LND.ARBL.ZS,3.76849954003325,3.61114249285841,3.28163414621025,3.09872339051984,3.06106529376005,2.85125589752694,2.66969007386367,2.66565527778226,2.66162048170085,2.42087764884363,2.35363104748686,2.35363104748686,2.21913784477333,2.01739804070302,2.01739804070302,1.95015143934626,1.81565823663272,1.70268394635335,1.75379136338449,1.76724068365585,1.70940860648903,1.73146549173405,1.79814722163942,1.76051602352017,NULL
Colombia,COL,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.657133753962299,NULL,NULL,NULL,NULL,NULL
Colombia,COL,freshwater,ER.H2O.INTR.PC,NULL,NULL,63838.1348375585,NULL,NULL,NULL,NULL,58739.18943386,NULL,NULL,NULL,NULL,54603.4128864969,NULL,NULL,NULL,NULL,51155.3365145643,NULL,NULL,NULL,NULL,48420.4502555811,47948.5994393647,NULL
Colombia,COL,precipitation,AG.LND.PRCP.MM,NULL,NULL,3240.0,NULL,NULL,NULL,NULL,3240.0,NULL,NULL,NULL,NULL,3240.0,NULL,NULL,NULL,NULL,3240.0,NULL,NULL,NULL,NULL,3240.0,NULL,3240.0
Colombia,COL,arable_land,AG.LND.ARBL.ZS,2.97881928796755,2.73817034700315,2.76701216764308,2.63452005407841,2.55250112663362,2.16223524109959,2.19287967552952,2.28841820639928,2.29923388913925,2.28571428571429,2.53988283010365,2.19378098242452,1.99278954484002,2.0405588102749,2.01712483100496,1.82604776926543,1.71662911221271,1.8008111762055,1.64939161784588,1.599819738621,1.58900405588103,1.42947273546643,1.42226228030644,1.51599819738621,NULL
Comoros,COM,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0221911585453536,NULL,NULL,NULL,NULL,NULL
Comoros,COM,freshwater,ER.H2O.INTR.PC,NULL,NULL,2725.71163788012,NULL,NULL,NULL,NULL,2369.08346083609,NULL,NULL,NULL,NULL,2085.40425561495,NULL,NULL,NULL,NULL,1847.84818079347,NULL,NULL,NULL,NULL,1635.63280588719,1596.38790629735,NULL
Comoros,COM,precipitation,AG.LND.PRCP.MM,NULL,NULL,900.0,NULL,NULL,NULL,NULL,900.0,NULL,NULL,NULL,NULL,900.0,NULL,NULL,NULL,NULL,900.0,NULL,NULL,NULL,NULL,900.0,NULL,900.0
Comoros,COM,arable_land,AG.LND.ARBL.ZS,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,34.9274583557227,NULL
"Congo, Dem. Rep.",ZAR,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0178909622770062,NULL,NULL,NULL,NULL,NULL
"Congo, Dem. Rep.",ZAR,freshwater,ER.H2O.INTR.PC,NULL,NULL,23819.7102014658,NULL,NULL,NULL,NULL,20198.2358097799,NULL,NULL,NULL,NULL,17656.9581451813,NULL,NULL,NULL,NULL,15041.3951729656,NULL,NULL,NULL,NULL,12803.8860078565,12404.7485873782,NULL
"Congo, Dem. Rep.",ZAR,precipitation,AG.LND.PRCP.MM,NULL,NULL,1543.0,NULL,NULL,NULL,NULL,1543.0,NULL,NULL,NULL,NULL,1543.0,NULL,NULL,NULL,NULL,1543.0,NULL,NULL,NULL,NULL,1543.0,NULL,1543.0
"Congo, Dem. Rep.",ZAR,arable_land,AG.LND.ARBL.ZS,2.94214948942458,2.94656050814936,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.95538254559891,2.97743763922278,2.99508171412188,2.99949273284665,3.08771310734214,3.13182329458989,3.13182329458989,NULL
"Congo, Rep.",COG,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.262896436973433,NULL,NULL,NULL,NULL,NULL
"Congo, Rep.",COG,freshwater,ER.H2O.INTR.PC,NULL,NULL,88273.6419279122,NULL,NULL,NULL,NULL,77253.9895421762,NULL,NULL,NULL,NULL,68163.6677211566,NULL,NULL,NULL,NULL,59747.0439342621,NULL,NULL,NULL,NULL,51794.275006136,50519.6009224606,NULL
"Congo, Rep.",COG,precipitation,AG.LND.PRCP.MM,NULL,NULL,1646.0,NULL,NULL,NULL,NULL,1646.0,NULL,NULL,NULL,NULL,1646.0,NULL,NULL,NULL,NULL,1646.0,NULL,NULL,NULL,NULL,1646.0,NULL,1646.0
"Congo, Rep.",COG,arable_land,AG.LND.ARBL.ZS,1.40263543191801,1.40849194729136,1.40556368960469,1.42020497803807,1.38506588579795,1.3909224011713,1.39677891654466,1.43484626647145,1.43777452415813,1.44948755490483,1.43484626647145,1.43484626647145,1.43484626647145,1.43484626647145,1.43484626647145,1.43484626647145,1.43484626647145,1.43484626647145,1.43484626647145,1.46412884333821,1.49341142020498,1.55197657393851,1.55197657393851,1.61054172767204,NULL
Costa Rica,CRI,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.701045625679748,NULL,NULL,NULL,NULL,NULL
Costa Rica,CRI,freshwater,ER.H2O.INTR.PC,NULL,NULL,34689.5728362839,NULL,NULL,NULL,NULL,30683.8007182182,NULL,NULL,NULL,NULL,27810.5378804137,NULL,NULL,NULL,NULL,25861.2896544543,NULL,NULL,NULL,NULL,24279.4169845909,24009.6905660826,NULL
Costa Rica,CRI,precipitation,AG.LND.PRCP.MM,NULL,NULL,2926.0,NULL,NULL,NULL,NULL,2926.0,NULL,NULL,NULL,NULL,2926.0,NULL,NULL,NULL,NULL,2926.0,NULL,NULL,NULL,NULL,2926.0,NULL,2926.0
Costa Rica,CRI,arable_land,AG.LND.ARBL.ZS,5.09204857030944,5.09204857030944,4.89620054837446,4.5045045045045,4.5045045045045,4.30865648256953,4.11280846063455,4.11280846063455,4.11280846063455,4.30865648256953,4.11280846063455,4.11280846063455,3.91696043869957,4.11280846063455,4.11280846063455,4.11280846063455,4.11280846063455,3.91696043869957,3.91696043869957,4.30865648256953,4.40658049353701,4.5436741088915,4.5436741088915,4.5436741088915,NULL
Cote d'Ivoire,CIV,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.000757403639121069,NULL,NULL,NULL,NULL,NULL
Cote d'Ivoire,CIV,freshwater,ER.H2O.INTR.PC,NULL,NULL,5889.51848894148,NULL,NULL,NULL,NULL,5023.40748372655,NULL,NULL,NULL,NULL,4471.2317492833,NULL,NULL,NULL,NULL,4073.76202486119,NULL,NULL,NULL,NULL,3641.25040083845,3553.7072742316,NULL
Cote d'Ivoire,CIV,precipitation,AG.LND.PRCP.MM,NULL,NULL,1348.0,NULL,NULL,NULL,NULL,1348.0,NULL,NULL,NULL,NULL,1348.0,NULL,NULL,NULL,NULL,1348.0,NULL,NULL,NULL,NULL,1348.0,NULL,1348.0
Cote d'Ivoire,CIV,arable_land,AG.LND.ARBL.ZS,7.64150943396226,7.70440251572327,8.17610062893082,9.12578616352201,9.43396226415094,9.43396226415094,9.43396226415094,9.11949685534591,9.11949685534591,8.80503144654088,8.80503144654088,8.80503144654088,8.80503144654088,8.80503144654088,8.80503144654088,8.80503144654088,8.80503144654088,9.11949685534591,9.11949685534591,9.11949685534591,9.11949685534591,9.11949685534591,9.11949685534591,9.11949685534591,NULL
Croatia,HRV,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00249428868861808,NULL,NULL,NULL,NULL,NULL
Croatia,HRV,freshwater,ER.H2O.INTR.PC,NULL,NULL,8434.00447427293,NULL,NULL,NULL,NULL,8245.84426946632,NULL,NULL,NULL,NULL,8490.99099099099,NULL,NULL,NULL,NULL,8498.64743011722,NULL,NULL,NULL,NULL,8834.09200296751,8858.73004347827,NULL
Croatia,HRV,precipitation,AG.LND.PRCP.MM,NULL,NULL,1113.0,NULL,NULL,NULL,NULL,1113.0,NULL,NULL,NULL,NULL,1113.0,NULL,NULL,NULL,NULL,1113.0,NULL,NULL,NULL,NULL,1113.0,NULL,1113.0
Croatia,HRV,arable_land,AG.LND.ARBL.ZS,NULL,NULL,21.6776962976212,18.99481309247,19.7460203899124,19.9785369343588,17.6134333690604,17.5598428010004,19.4777320693972,19.1021284206761,15.059917724915,15.2566624932928,15.3460919334645,15.4534072616705,15.1358112937813,15.6004288777698,15.7433881343817,15.2251608291637,15.3806290207291,15.5164403145104,16.1615439599714,16.0239456754825,16.1972837741244,15.6611865618299,NULL
Cuba,CUB,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.727438085825858,NULL,NULL,NULL,NULL,NULL
Cuba,CUB,freshwater,ER.H2O.INTR.PC,NULL,NULL,3550.74505566668,NULL,NULL,NULL,NULL,3465.31876796464,NULL,NULL,NULL,NULL,3408.27606678504,NULL,NULL,NULL,NULL,3378.22179514913,NULL,NULL,NULL,NULL,3360.77229348288,3354.89401324796,NULL
Cuba,CUB,precipitation,AG.LND.PRCP.MM,NULL,NULL,1335.0,NULL,NULL,NULL,NULL,1335.0,NULL,NULL,NULL,NULL,1335.0,NULL,NULL,NULL,NULL,1335.0,NULL,NULL,NULL,NULL,1335.0,NULL,1335.0
Cuba,CUB,arable_land,AG.LND.ARBL.ZS,31.5735567970205,31.9832402234637,33.2867783985102,33.7988826815642,34.3202979515829,34.3016759776536,32.4487895716946,33.780260707635,33.2774674115456,33.6126629422719,32.6256983240223,34.8137802607076,35.6988438763042,35.2631578947368,34.8275538013345,34.4983089064262,34.1445081274077,33.5682074408117,32.9631717399474,32.3769259676813,31.7897406989853,31.2034949267193,29.449783464382,29.6517581189114,NULL
Curacao,CUW,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Curacao,CUW,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Curacao,CUW,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Curacao,CUW,arable_land,AG.LND.ARBL.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Cyprus,CYP,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0026781550232895,NULL,NULL,NULL,NULL,NULL
Cyprus,CYP,freshwater,ER.H2O.INTR.PC,NULL,NULL,974.196288062349,NULL,NULL,NULL,NULL,875.683285563687,NULL,NULL,NULL,NULL,796.013401599987,NULL,NULL,NULL,NULL,733.744732089103,NULL,NULL,NULL,NULL,690.691515031838,683.220455970821,NULL
Cyprus,CYP,precipitation,AG.LND.PRCP.MM,NULL,NULL,498.0,NULL,NULL,NULL,NULL,498.0,NULL,NULL,NULL,NULL,498.0,NULL,NULL,NULL,NULL,498.0,NULL,NULL,NULL,NULL,498.0,NULL,498.0
Cyprus,CYP,arable_land,AG.LND.ARBL.ZS,11.4285714285714,11.4935064935065,11.6450216450216,11.7640692640693,10.7575757575758,10.7251082251082,10.7142857142857,10.6168831168831,10.8333333333333,10.9415584415584,10.6493506493506,10.6060606060606,10.8225108225108,12.1212121212121,12.2294372294372,13.3116883116883,12.4458874458874,11.8831168831169,8.91774891774892,9.40476190476191,8.88528138528138,9.09090909090909,9.23160173160173,8.64718614718615,NULL
Czech Republic,CZE,extreme,EN.CLC.MDAT.ZS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.155745987792062,NULL,NULL,NULL,NULL,NULL
Czech Republic,CZE,freshwater,ER.H2O.INTR.PC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1276.18719133132,NULL,NULL,NULL,NULL,1289.60560232133,NULL,NULL,NULL,NULL,1276.84431665428,NULL,NULL,NULL,NULL,1251.09589816555,1250.6809791491,NULL
Czech Republic,CZE,precipitation,AG.LND.PRCP.MM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,677.0,NULL,NULL,NULL,NULL,677.0,NULL,NULL,NULL,NULL,677.0,NULL,NULL,NULL,NULL,677.0,NULL,677.0
Czech Republic,CZE,arable_land,AG.LND.ARBL.ZS,NULL,NULL,NULL,43.1215219360683,42.9273974375566,42.7203313058108,42.1508994435098,42.060308010871,42.2026659764462,42.1379578102757,41.9697165782322,41.8791251455934,41.7885337129546,41.7108839135499,41.6256795236863,41.535076365519,41.4498381877023,41.3592233009709,41.2686084142395,41.1650485436893,41.053858104609,40.9632314862765,40.8778971902111,40.7743105011006,NULL
